"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: algo","Param: length"
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,82338.626145,15426.256554,"ns/op",md4-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,227.275325,3.025324,"ns/op",md5-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,626.071277,9.612494,"ns/op",md5-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1847.143006,13.032246,"ns/op",md5-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,6742.862220,73.805161,"ns/op",md5-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26410.270669,76.493038,"ns/op",md5-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,53397.946419,6923.769936,"ns/op",md5-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,110795.935028,35728.581427,"ns/op",md5-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,249.350414,2.640971,"ns/op",ripemd128-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,690.967005,8.532839,"ns/op",ripemd128-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2042.741828,25.438272,"ns/op",ripemd128-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7683.635032,1145.438499,"ns/op",ripemd128-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,29226.261494,351.191341,"ns/op",ripemd128-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,58104.167764,549.049124,"ns/op",ripemd128-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,120861.841915,34268.391309,"ns/op",ripemd128-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1111.341973,4.821452,"ns/op",ripemd160-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3234.139324,44.491342,"ns/op",ripemd160-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9709.621676,87.547317,"ns/op",ripemd160-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,36131.086867,4525.908669,"ns/op",ripemd160-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,140391.996746,5733.053950,"ns/op",ripemd160-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,287148.827573,34124.665689,"ns/op",ripemd160-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,567441.976398,7183.405590,"ns/op",ripemd160-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,278.996831,2.075064,"ns/op",ripemd256-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,746.830419,8.282076,"ns/op",ripemd256-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2198.670388,11.483636,"ns/op",ripemd256-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,8039.635725,60.651887,"ns/op",ripemd256-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,31298.015586,204.723926,"ns/op",ripemd256-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,62567.286565,995.907389,"ns/op",ripemd256-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,129611.357640,36539.249544,"ns/op",ripemd256-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1134.936967,11.590586,"ns/op",ripemd320-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3352.033912,416.129875,"ns/op",ripemd320-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9796.596599,22.117899,"ns/op",ripemd320-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,36136.320232,231.574012,"ns/op",ripemd320-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,142610.899221,6802.337894,"ns/op",ripemd320-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,289145.957402,1959.895532,"ns/op",ripemd320-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,571946.277704,2458.615938,"ns/op",ripemd320-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,329.972424,3.895900,"ns/op",sha1-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,900.638322,6.277765,"ns/op",sha1-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2700.636091,29.151795,"ns/op",sha1-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9855.529805,55.654040,"ns/op",sha1-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,38535.731198,502.185365,"ns/op",sha1-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,74774.648387,1160.273573,"ns/op",sha1-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,148194.488626,15516.101685,"ns/op",sha1-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,445.683249,4.697698,"ns/op",sha224-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1239.296101,9.626287,"ns/op",sha224-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3664.649204,14.807249,"ns/op",sha224-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,13734.870020,1475.974240,"ns/op",sha224-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,51843.095595,210.994610,"ns/op",sha224-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,105600.114933,5640.504667,"ns/op",sha224-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,206198.087109,1920.963936,"ns/op",sha224-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,449.005450,1.431332,"ns/op",sha256-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1249.856008,12.484893,"ns/op",sha256-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3675.940874,23.419461,"ns/op",sha256-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,13434.379711,183.677371,"ns/op",sha256-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,52250.816880,321.438443,"ns/op",sha256-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,104267.939839,6038.518918,"ns/op",sha256-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,204721.450827,1585.549403,"ns/op",sha256-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,5507.492100,778.435561,"ns/op",sha3-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,11099.965474,2296.871639,"ns/op",sha3-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26594.042492,199.052905,"ns/op",sha3-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,89839.782063,436.456211,"ns/op",sha3-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,347014.365807,15874.604428,"ns/op",sha3-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,669676.911108,6096.771576,"ns/op",sha3-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1358930.785793,184481.433519,"ns/op",sha3-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,589.240925,88.636918,"ns/op",sha384-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1123.002863,7.266171,"ns/op",sha384-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2863.332098,375.219233,"ns/op",sha384-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9580.229415,74.634545,"ns/op",sha384-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,36634.383919,189.859203,"ns/op",sha384-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,69380.219851,552.604886,"ns/op",sha384-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,146352.202768,18231.069230,"ns/op",sha384-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,580.618245,6.156126,"ns/op",sha512-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1142.930419,89.171441,"ns/op",sha512-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2809.399477,16.934435,"ns/op",sha512-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9496.240998,38.038802,"ns/op",sha512-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,36803.652025,4432.353444,"ns/op",sha512-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,72012.780100,378.379170,"ns/op",sha512-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,144111.946348,4878.946315,"ns/op",sha512-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,571.933456,5.356435,"ns/op",sha512-bc-t,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1090.298445,21.710773,"ns/op",sha512-bc-t,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2684.591484,13.823104,"ns/op",sha512-bc-t,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9095.807326,66.618514,"ns/op",sha512-bc-t,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,34669.540498,285.132919,"ns/op",sha512-bc-t,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,69949.745272,5043.763759,"ns/op",sha512-bc-t,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,140851.901050,13279.402639,"ns/op",sha512-bc-t,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1090.125054,145.255258,"ns/op",skein1024-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1083.717816,8.053312,"ns/op",skein1024-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2658.083174,393.282944,"ns/op",skein1024-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,8741.995601,1047.927832,"ns/op",skein1024-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,32754.451847,204.152709,"ns/op",skein1024-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,65296.829907,887.273173,"ns/op",skein1024-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,128721.802720,792.058848,"ns/op",skein1024-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,337.961554,4.143685,"ns/op",skein256-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,730.389076,7.765147,"ns/op",skein256-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2286.716470,21.448270,"ns/op",skein256-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,8529.776268,103.945156,"ns/op",skein256-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,33079.203595,229.924082,"ns/op",skein256-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,67111.071396,538.650243,"ns/op",skein256-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,134393.259276,3868.709304,"ns/op",skein256-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,538.472123,6.519248,"ns/op",skein512-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,770.294673,10.627581,"ns/op",skein512-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2195.373372,216.182288,"ns/op",skein512-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7671.345034,907.429860,"ns/op",skein512-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,29797.873127,261.178276,"ns/op",skein512-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,60073.916322,7998.833170,"ns/op",skein512-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,118918.475034,934.595985,"ns/op",skein512-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,412.752864,5.250333,"ns/op",sm3-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1178.571283,7.060721,"ns/op",sm3-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3506.669642,29.348595,"ns/op",sm3-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,12839.919175,86.546190,"ns/op",sm3-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,50161.349550,631.972743,"ns/op",sm3-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,99269.276474,3660.940969,"ns/op",sm3-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,194883.390031,12212.396321,"ns/op",sm3-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,242.005975,11.480738,"ns/op",tiger-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,660.002892,9.087992,"ns/op",tiger-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1875.697551,19.154764,"ns/op",tiger-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,6776.667262,59.355590,"ns/op",tiger-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26702.532819,3288.087375,"ns/op",tiger-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,50414.894820,6138.923251,"ns/op",tiger-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,106398.740240,14928.918067,"ns/op",tiger-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,6270.998018,47.243691,"ns/op",whirlpool2-bc,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9613.684622,36.220053,"ns/op",whirlpool2-bc,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,30525.737752,211.456603,"ns/op",whirlpool2-bc,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,115962.396326,11339.467367,"ns/op",whirlpool2-bc,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,472257.641617,3506.436552,"ns/op",whirlpool2-bc,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,938608.064165,5896.570013,"ns/op",whirlpool2-bc,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1831059.705929,214485.177475,"ns/op",whirlpool2-bc,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,51.696788,4.929684,"ns/op",crc32-jre,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,73.150060,2.987032,"ns/op",crc32-jre,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,93.218980,8.037886,"ns/op",crc32-jre,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,203.882470,11.954513,"ns/op",crc32-jre,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,638.955548,24.913086,"ns/op",crc32-jre,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1222.502092,13.117566,"ns/op",crc32-jre,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2412.858853,34.500897,"ns/op",crc32-jre,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,66.757587,8.296876,"ns/op",adler32-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,96.125894,1.376063,"ns/op",adler32-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,225.995498,36.841261,"ns/op",adler32-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,718.231986,5.445165,"ns/op",adler32-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2802.494967,16.656380,"ns/op",adler32-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,5530.095518,47.514897,"ns/op",adler32-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,11140.069315,29.560163,"ns/op",adler32-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,74.701149,9.236875,"ns/op",crc32-guava-delegating,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,96.730522,19.190204,"ns/op",crc32-guava-delegating,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,123.429061,22.218449,"ns/op",crc32-guava-delegating,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,224.061148,23.954426,"ns/op",crc32-guava-delegating,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,662.492317,16.580118,"ns/op",crc32-guava-delegating,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1241.593723,12.946736,"ns/op",crc32-guava-delegating,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2482.262912,339.523494,"ns/op",crc32-guava-delegating,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,85.459036,4.843329,"ns/op",crc32-guava-rfc3720,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,309.428893,1.286156,"ns/op",crc32-guava-rfc3720,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1203.222020,14.162469,"ns/op",crc32-guava-rfc3720,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4760.770701,47.438895,"ns/op",crc32-guava-rfc3720,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,19103.521337,130.239848,"ns/op",crc32-guava-rfc3720,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,38238.104384,329.338332,"ns/op",crc32-guava-rfc3720,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,77023.370603,4375.925098,"ns/op",crc32-guava-rfc3720,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,84.745402,8.188045,"ns/op",gfh32-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,180.415212,63.567467,"ns/op",gfh32-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,601.405544,88.794260,"ns/op",gfh32-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2003.891274,93.041245,"ns/op",gfh32-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7345.530959,237.733292,"ns/op",gfh32-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,14760.544253,66.290426,"ns/op",gfh32-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,30977.948611,123.017050,"ns/op",gfh32-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,72.465036,0.479424,"ns/op",gfh64-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,132.475242,18.095449,"ns/op",gfh64-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,380.894150,76.282800,"ns/op",gfh64-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1393.473271,10.913251,"ns/op",gfh64-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,5345.208230,89.597171,"ns/op",gfh64-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,10955.340193,80.248742,"ns/op",gfh64-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,21847.584118,126.259749,"ns/op",gfh64-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,257.445047,30.612731,"ns/op",md5-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,562.933865,52.170986,"ns/op",md5-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1532.688211,230.424357,"ns/op",md5-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,5255.849210,65.127517,"ns/op",md5-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,20170.760856,98.613422,"ns/op",md5-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,40177.227759,449.347174,"ns/op",md5-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,80100.363496,664.844022,"ns/op",md5-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,86.358896,12.746557,"ns/op",murmur3h32-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,184.011036,26.511821,"ns/op",murmur3h32-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,589.747590,77.666475,"ns/op",murmur3h32-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2023.051909,250.959238,"ns/op",murmur3h32-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7323.295694,95.851835,"ns/op",murmur3h32-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,14808.528188,205.680490,"ns/op",murmur3h32-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,31498.013593,3846.414261,"ns/op",murmur3h32-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,128.404467,18.643651,"ns/op",murmur3h128-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,206.951171,26.224013,"ns/op",murmur3h128-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,427.839417,5.141485,"ns/op",murmur3h128-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1427.976991,9.234886,"ns/op",murmur3h128-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,5345.532062,22.296266,"ns/op",murmur3h128-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,10952.260747,49.450922,"ns/op",murmur3h128-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,22440.784499,3268.877714,"ns/op",murmur3h128-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,368.657301,57.844663,"ns/op",sha1-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,851.710663,174.662334,"ns/op",sha1-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2242.129149,315.199641,"ns/op",sha1-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7776.209913,90.761934,"ns/op",sha1-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,30686.098909,4197.715102,"ns/op",sha1-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,60067.840324,663.672994,"ns/op",sha1-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,119657.462007,743.913600,"ns/op",sha1-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,466.718082,86.577958,"ns/op",sha256-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1144.590347,146.109624,"ns/op",sha256-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3302.422995,488.098933,"ns/op",sha256-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,11255.901563,124.083677,"ns/op",sha256-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,43685.798835,352.026148,"ns/op",sha256-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,86734.716477,277.508980,"ns/op",sha256-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,173358.253601,1883.995182,"ns/op",sha256-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,789.683354,85.720323,"ns/op",sha384-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1343.018339,174.103883,"ns/op",sha384-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3022.697749,29.631297,"ns/op",sha384-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9822.337422,74.130869,"ns/op",sha384-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,37000.231741,464.549428,"ns/op",sha384-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,73030.405360,690.716735,"ns/op",sha384-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,145429.968135,770.926499,"ns/op",sha384-guava,32768
