"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: algo","Param: length"
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,29980.574026,70.415385,"ns/op",sha1-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,59549.879879,176.976759,"ns/op",sha1-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,119280.120714,2763.599005,"ns/op",sha1-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,474.348048,54.523808,"ns/op",sha256-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1145.344054,63.293067,"ns/op",sha256-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3143.110033,67.831389,"ns/op",sha256-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,11252.581079,318.229080,"ns/op",sha256-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,43253.509883,50.196764,"ns/op",sha256-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,86024.095974,227.703615,"ns/op",sha256-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,171755.187559,417.694751,"ns/op",sha256-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,783.414616,36.757513,"ns/op",sha384-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1453.544450,75.089314,"ns/op",sha384-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3030.320433,94.236798,"ns/op",sha384-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,9717.124088,22.844552,"ns/op",sha384-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,36572.576490,130.146095,"ns/op",sha384-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,72723.671380,1822.660732,"ns/op",sha384-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,143940.847055,515.059449,"ns/op",sha384-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,809.826353,78.070758,"ns/op",sha512-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1359.388914,121.783754,"ns/op",sha512-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3066.871178,128.034880,"ns/op",sha512-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,9774.716596,241.040360,"ns/op",sha512-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,36603.590359,243.126264,"ns/op",sha512-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,72751.827789,1356.037894,"ns/op",sha512-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,145353.308216,4861.543088,"ns/op",sha512-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,114.210181,14.116458,"ns/op",sip-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,245.128540,6.790630,"ns/op",sip-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,708.366884,2.299204,"ns/op",sip-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2573.507175,39.263691,"ns/op",sip-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,10633.811631,943.546547,"ns/op",sip-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,20068.678521,72.934554,"ns/op",sip-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,40254.575518,671.063577,"ns/op",sip-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,42.020588,0.115920,"ns/op",xxh32-jpountz-jni,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,55.155205,0.437554,"ns/op",xxh32-jpountz-jni,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,109.334147,2.600648,"ns/op",xxh32-jpountz-jni,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,330.130734,8.413544,"ns/op",xxh32-jpountz-jni,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1193.147810,2.105674,"ns/op",xxh32-jpountz-jni,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2345.265668,4.418256,"ns/op",xxh32-jpountz-jni,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,4657.270559,9.517842,"ns/op",xxh32-jpountz-jni,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,25.102526,0.821089,"ns/op",xxh32-jpountz-safe,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,66.604318,0.186569,"ns/op",xxh32-jpountz-safe,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,235.375356,1.197488,"ns/op",xxh32-jpountz-safe,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,913.626016,3.815076,"ns/op",xxh32-jpountz-safe,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3610.119868,12.844180,"ns/op",xxh32-jpountz-safe,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,7213.864906,34.571454,"ns/op",xxh32-jpountz-safe,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,14160.791893,60.305175,"ns/op",xxh32-jpountz-safe,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,14.377955,0.728243,"ns/op",xxh32-pountz-unsafe,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,30.889040,0.056097,"ns/op",xxh32-pountz-unsafe,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,102.600833,2.415483,"ns/op",xxh32-pountz-unsafe,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,324.609765,6.072772,"ns/op",xxh32-pountz-unsafe,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1218.069329,4.044330,"ns/op",xxh32-pountz-unsafe,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2389.391166,13.668515,"ns/op",xxh32-pountz-unsafe,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,4800.621012,218.376112,"ns/op",xxh32-pountz-unsafe,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,44.132549,0.479410,"ns/op",xxh64-jpountz-jni,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,50.222542,0.954517,"ns/op",xxh64-jpountz-jni,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,78.290332,1.974700,"ns/op",xxh64-jpountz-jni,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,216.954038,44.026026,"ns/op",xxh64-jpountz-jni,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,623.007512,1.375678,"ns/op",xxh64-jpountz-jni,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1203.961338,4.247299,"ns/op",xxh64-jpountz-jni,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2380.368762,8.713167,"ns/op",xxh64-jpountz-jni,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,28.635874,0.436473,"ns/op",xxh64-jpountz-safe,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,78.353303,0.192894,"ns/op",xxh64-jpountz-safe,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,262.961258,1.800438,"ns/op",xxh64-jpountz-safe,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1001.827271,16.073302,"ns/op",xxh64-jpountz-safe,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3967.368084,19.727769,"ns/op",xxh64-jpountz-safe,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,7890.575561,87.953926,"ns/op",xxh64-jpountz-safe,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,15707.489944,319.851329,"ns/op",xxh64-jpountz-safe,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,16.376226,0.434361,"ns/op",xxh64-jpountz-unsafe,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,27.067989,0.474047,"ns/op",xxh64-jpountz-unsafe,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,67.403677,0.118149,"ns/op",xxh64-jpountz-unsafe,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,207.346755,5.033108,"ns/op",xxh64-jpountz-unsafe,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,662.024637,1.032440,"ns/op",xxh64-jpountz-unsafe,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1340.620136,26.061784,"ns/op",xxh64-jpountz-unsafe,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2625.920260,12.464368,"ns/op",xxh64-jpountz-unsafe,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,115.911599,15.633738,"ns/op",sip-fwdeng,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,351.891534,13.526445,"ns/op",sip-fwdeng,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1290.066697,43.320869,"ns/op",sip-fwdeng,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,6163.853022,93.491675,"ns/op",sip-fwdeng,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,20649.315061,802.177102,"ns/op",sip-fwdeng,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,45075.352907,1805.054051,"ns/op",sip-fwdeng,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,88251.262447,2180.671859,"ns/op",sip-fwdeng,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,53.217922,1.158902,"ns/op",sip-inline,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,260.648982,302.415025,"ns/op",sip-inline,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,928.184061,1064.483492,"ns/op",sip-inline,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3375.845187,4049.280814,"ns/op",sip-inline,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,8089.873234,354.240589,"ns/op",sip-inline,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,16171.705769,361.794929,"ns/op",sip-inline,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,32183.402543,87.893437,"ns/op",sip-inline,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,9.305198,0.218947,"ns/op",city64-zah,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,26.859760,0.736023,"ns/op",city64-zah,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,68.884280,1.976134,"ns/op",city64-zah,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,226.141389,10.366192,"ns/op",city64-zah,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,863.575426,14.728546,"ns/op",city64-zah,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1690.354381,37.285032,"ns/op",city64-zah,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3438.144387,139.397455,"ns/op",city64-zah,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,9.318889,0.222221,"ns/op",farmna-zah,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,23.135849,0.283568,"ns/op",farmna-zah,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,62.507336,9.464257,"ns/op",farmna-zah,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,198.268147,10.244391,"ns/op",farmna-zah,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,774.580882,26.848066,"ns/op",farmna-zah,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1566.832369,41.497373,"ns/op",farmna-zah,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3089.890759,58.665791,"ns/op",farmna-zah,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,9.543668,0.023231,"ns/op",farmuo-zah,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,26.187915,1.254007,"ns/op",farmuo-zah,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,69.724510,2.807339,"ns/op",farmuo-zah,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,242.530414,10.266447,"ns/op",farmuo-zah,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,941.708371,27.346442,"ns/op",farmuo-zah,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1853.741327,48.171868,"ns/op",farmuo-zah,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3708.282022,116.593956,"ns/op",farmuo-zah,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,16.652337,0.209103,"ns/op",xxh64-zah,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,23.733747,0.566271,"ns/op",xxh64-zah,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,54.178686,0.399242,"ns/op",xxh64-zah,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,171.974963,3.374486,"ns/op",xxh64-zah,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,622.269191,19.680574,"ns/op",xxh64-zah,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1208.602176,14.933879,"ns/op",xxh64-zah,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2390.527838,34.251998,"ns/op",xxh64-zah,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,14.187194,0.156151,"ns/op",murmur3h128-zah,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,30.202873,0.088097,"ns/op",murmur3h128-zah,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,94.557319,0.462497,"ns/op",murmur3h128-zah,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,368.943683,8.401428,"ns/op",murmur3h128-zah,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1431.845680,16.549935,"ns/op",murmur3h128-zah,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2854.970635,64.281672,"ns/op",murmur3h128-zah,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,5720.792804,148.209555,"ns/op",murmur3h128-zah,32768
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,54.103057,1.593778,"ns/op",adler32-jre,32
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,83.854544,2.332203,"ns/op",adler32-jre,128
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,206.560098,4.859604,"ns/op",adler32-jre,512
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,706.884846,18.362154,"ns/op",adler32-jre,2048
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,2787.612245,83.167651,"ns/op",adler32-jre,8192
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,5473.721711,13.983245,"ns/op",adler32-jre,16384
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,11066.070878,230.087446,"ns/op",adler32-jre,32768
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,52.524491,1.510182,"ns/op",crc32-jre,32
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,72.871861,2.029161,"ns/op",crc32-jre,128
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,86.054930,28.063139,"ns/op",crc32-jre,512
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,201.131968,5.601262,"ns/op",crc32-jre,2048
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,626.636397,21.001637,"ns/op",crc32-jre,8192
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,1210.076302,4.485710,"ns/op",crc32-jre,16384
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,2384.147800,6.653978,"ns/op",crc32-jre,32768
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,276.800252,361.755134,"ns/op",adler32-guava,32
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,170.484976,183.884464,"ns/op",adler32-guava,128
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,223.468297,13.331726,"ns/op",adler32-guava,512
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,714.897015,3.761250,"ns/op",adler32-guava,2048
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,2796.135897,67.450972,"ns/op",adler32-guava,8192
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,5480.304749,8.643710,"ns/op",adler32-guava,16384
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,11034.337814,16.103118,"ns/op",adler32-guava,32768
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,189.419387,215.786019,"ns/op",crc32-guava-delegating,32
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,94.579462,4.205080,"ns/op",crc32-guava-delegating,128
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,115.299355,3.411940,"ns/op",crc32-guava-delegating,512
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,225.588961,11.295628,"ns/op",crc32-guava-delegating,2048
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,663.139282,21.330177,"ns/op",crc32-guava-delegating,8192
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,1246.556833,38.620457,"ns/op",crc32-guava-delegating,16384
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,2425.582823,15.704134,"ns/op",crc32-guava-delegating,32768
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,87.137662,0.448098,"ns/op",crc32-guava-rfc3720,32
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,310.139085,1.200804,"ns/op",crc32-guava-rfc3720,128
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,1195.526446,7.329071,"ns/op",crc32-guava-rfc3720,512
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,4763.059344,8.780098,"ns/op",crc32-guava-rfc3720,2048
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,19094.534760,432.669884,"ns/op",crc32-guava-rfc3720,8192
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,38163.428605,943.082474,"ns/op",crc32-guava-rfc3720,16384
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,77348.671026,2579.292433,"ns/op",crc32-guava-rfc3720,32768
"au.com.acegi.hashbench.HashBench.withByteBuffer","avgt",1,10,426.521775,643.308513,"ns/op",gfh32-guava,32
