"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: algo","Param: length"
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,179.472355,14.761398,"ns/op",gfh32-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,556.505834,44.748490,"ns/op",gfh32-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1930.308789,105.399123,"ns/op",gfh32-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,7286.581301,204.594662,"ns/op",gfh32-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,14849.414186,426.808791,"ns/op",gfh32-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,30554.379803,763.252149,"ns/op",gfh32-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,110.740421,53.099662,"ns/op",gfh64-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,203.490902,18.218462,"ns/op",gfh64-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,434.753407,15.090149,"ns/op",gfh64-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1395.879545,33.667264,"ns/op",gfh64-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,5534.637511,323.490392,"ns/op",gfh64-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,11128.896277,288.104237,"ns/op",gfh64-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,21569.088387,24.844885,"ns/op",gfh64-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,257.842252,26.900787,"ns/op",md5-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,572.987618,32.011173,"ns/op",md5-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1487.566872,55.826078,"ns/op",md5-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,5202.681037,140.382593,"ns/op",md5-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,20422.798130,830.015144,"ns/op",md5-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,39673.322352,99.235651,"ns/op",md5-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,79634.153477,1625.346276,"ns/op",md5-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,66.750433,6.252210,"ns/op",murmur3h32-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,169.046511,9.112746,"ns/op",murmur3h32-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,558.193441,39.595399,"ns/op",murmur3h32-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1875.568631,73.600327,"ns/op",murmur3h32-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,7274.526024,213.716123,"ns/op",murmur3h32-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,14600.888916,29.763496,"ns/op",murmur3h32-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,30666.225098,89.674003,"ns/op",murmur3h32-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,133.573963,7.525877,"ns/op",murmur3h128-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,172.364845,54.862442,"ns/op",murmur3h128-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,449.312542,33.014978,"ns/op",murmur3h128-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1422.283140,81.192424,"ns/op",murmur3h128-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,5639.406961,116.393278,"ns/op",murmur3h128-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,11192.335360,381.435716,"ns/op",murmur3h128-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,20920.368886,1037.062895,"ns/op",murmur3h128-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,374.767019,31.604274,"ns/op",sha1-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,819.782189,39.421161,"ns/op",sha1-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2197.456071,55.810448,"ns/op",sha1-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,7722.271073,24.730801,"ns/op",sha1-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,30036.299650,750.263712,"ns/op",sha1-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,59908.487810,1828.277930,"ns/op",sha1-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,118934.622412,3040.481376,"ns/op",sha1-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,488.234912,60.793865,"ns/op",sha256-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1138.526107,65.606686,"ns/op",sha256-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3238.650608,208.466902,"ns/op",sha256-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,11102.882558,18.300977,"ns/op",sha256-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,43140.237642,108.214001,"ns/op",sha256-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,86217.125123,1825.377452,"ns/op",sha256-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,172051.807930,4432.596623,"ns/op",sha256-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,770.902455,63.673774,"ns/op",sha384-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1319.581454,39.372631,"ns/op",sha384-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3039.583659,187.446608,"ns/op",sha384-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,9787.369240,380.939249,"ns/op",sha384-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,36441.136778,64.924956,"ns/op",sha384-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,72067.908464,113.198431,"ns/op",sha384-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,144146.118825,3732.652058,"ns/op",sha384-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,875.570255,127.120220,"ns/op",sha512-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1373.408018,83.023257,"ns/op",sha512-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3029.973795,157.071836,"ns/op",sha512-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,9835.359415,374.734692,"ns/op",sha512-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,36457.347408,69.191555,"ns/op",sha512-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,72121.184333,171.513653,"ns/op",sha512-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,143397.961763,391.090564,"ns/op",sha512-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,125.044899,9.747741,"ns/op",sip-guava,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,242.257410,16.977416,"ns/op",sip-guava,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,749.204862,43.617829,"ns/op",sip-guava,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2582.745574,64.351453,"ns/op",sip-guava,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,10242.604305,362.870209,"ns/op",sip-guava,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,20056.674797,464.584900,"ns/op",sip-guava,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,40568.415183,108.916554,"ns/op",sip-guava,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,26.073006,0.128279,"ns/op",has160-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,621.389763,15.274806,"ns/op",has160-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2410.805867,61.974994,"ns/op",has160-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,9444.752781,82.059463,"ns/op",has160-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,37756.834351,968.350484,"ns/op",has160-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,76532.570076,2352.673409,"ns/op",has160-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,151971.252990,3879.392700,"ns/op",has160-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,26.991555,0.314738,"ns/op",haval128h3-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,541.226953,4.918524,"ns/op",haval128h3-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2084.437156,6.929916,"ns/op",haval128h3-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,8241.788376,26.641161,"ns/op",haval128h3-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,33047.621485,913.252357,"ns/op",haval128h3-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,65729.259003,243.356165,"ns/op",haval128h3-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,131749.883370,787.111423,"ns/op",haval128h3-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,26.961847,0.132041,"ns/op",haval128h4-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,734.322369,3.320670,"ns/op",haval128h4-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2858.705456,6.617148,"ns/op",haval128h4-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,11334.940608,45.955496,"ns/op",haval128h4-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,45423.547643,1052.136362,"ns/op",haval128h4-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,90371.832048,268.286675,"ns/op",haval128h4-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,180515.498864,428.023688,"ns/op",haval128h4-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,27.150144,0.727272,"ns/op",haval128h5-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,888.674091,2.713424,"ns/op",haval128h5-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3531.314102,124.794622,"ns/op",haval128h5-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,13854.763985,35.069754,"ns/op",haval128h5-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,55231.719035,96.243755,"ns/op",haval128h5-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,111001.954422,2831.682438,"ns/op",haval128h5-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,221865.524487,5251.102715,"ns/op",haval128h5-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,26.924620,0.118303,"ns/op",haval160h3-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,542.873998,13.441912,"ns/op",haval160h3-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2099.899625,50.821281,"ns/op",haval160h3-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,8268.277463,210.993137,"ns/op",haval160h3-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,32818.301856,89.038028,"ns/op",haval160h3-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,66354.677408,2266.107170,"ns/op",haval160h3-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,131074.786350,217.311279,"ns/op",haval160h3-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,27.162459,0.843886,"ns/op",haval160h4-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,741.871095,24.364008,"ns/op",haval160h4-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2864.336569,7.210192,"ns/op",haval160h4-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,11349.838144,27.360912,"ns/op",haval160h4-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,45300.630282,113.690778,"ns/op",haval160h4-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,90933.583045,2259.725702,"ns/op",haval160h4-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,180866.105006,515.524821,"ns/op",haval160h4-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,31.132717,0.995803,"ns/op",haval160h5-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,904.194280,29.369207,"ns/op",haval160h5-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3534.012518,105.711399,"ns/op",haval160h5-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,13929.686020,370.231831,"ns/op",haval160h5-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,56155.896238,1568.001948,"ns/op",haval160h5-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,110670.454557,227.392354,"ns/op",haval160h5-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,222357.244753,5538.376700,"ns/op",haval160h5-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,26.919654,0.175502,"ns/op",haval192h3-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,557.514013,33.962883,"ns/op",haval192h3-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2110.269623,72.606545,"ns/op",haval192h3-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,8256.014185,33.793158,"ns/op",haval192h3-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,33239.292691,1188.772414,"ns/op",haval192h3-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,65638.824153,159.499120,"ns/op",haval192h3-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,133332.954400,5175.841707,"ns/op",haval192h3-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,27.337060,1.091588,"ns/op",haval192h4-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,737.180666,18.919408,"ns/op",haval192h4-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2864.817469,14.598884,"ns/op",haval192h4-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,11518.488552,506.804306,"ns/op",haval192h4-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,45235.745394,77.056324,"ns/op",haval192h4-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,91002.817676,2505.785430,"ns/op",haval192h4-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,183776.876987,9627.730566,"ns/op",haval192h4-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,27.100158,0.665593,"ns/op",haval192h5-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,900.306950,37.316443,"ns/op",haval192h5-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3539.502161,119.003391,"ns/op",haval192h5-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,14008.597769,450.405293,"ns/op",haval192h5-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,58579.807949,3737.021417,"ns/op",haval192h5-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,110602.235805,237.540186,"ns/op",haval192h5-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,223430.092891,6550.989903,"ns/op",haval192h5-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,27.206759,0.902382,"ns/op",haval224h3-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,543.870212,10.653943,"ns/op",haval224h3-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2118.637189,85.654893,"ns/op",haval224h3-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,8282.698478,202.111255,"ns/op",haval224h3-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,33353.851977,1160.731126,"ns/op",haval224h3-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,66420.502597,2285.965658,"ns/op",haval224h3-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,130945.735456,389.810411,"ns/op",haval224h3-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,27.059303,0.681032,"ns/op",haval224h4-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,748.336222,29.866552,"ns/op",haval224h4-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2902.084019,107.870877,"ns/op",haval224h4-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,11431.967293,153.103687,"ns/op",haval224h4-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,45546.875978,187.406152,"ns/op",haval224h4-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,91904.813478,2963.631702,"ns/op",haval224h4-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,181812.600993,381.383296,"ns/op",haval224h4-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,28.230363,0.612838,"ns/op",haval224h5-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,929.379257,4.102539,"ns/op",haval224h5-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3576.964413,137.210787,"ns/op",haval224h5-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,14094.390243,556.136683,"ns/op",haval224h5-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,56245.874243,2135.818435,"ns/op",haval224h5-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,111822.315793,3840.007305,"ns/op",haval224h5-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,221414.960243,498.791308,"ns/op",haval224h5-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,27.374675,0.901608,"ns/op",haval256h3-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,543.649025,13.242765,"ns/op",haval256h3-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2151.577691,105.405796,"ns/op",haval256h3-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,8245.936659,13.700285,"ns/op",haval256h3-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,33543.579594,1412.825559,"ns/op",haval256h3-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,65911.893858,1872.532952,"ns/op",haval256h3-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,131255.161245,283.521335,"ns/op",haval256h3-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,28.282550,1.780342,"ns/op",haval256h4-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,738.078702,19.585807,"ns/op",haval256h4-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,2875.069766,72.527186,"ns/op",haval256h4-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,11379.720521,299.448295,"ns/op",haval256h4-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,45626.269944,1172.028997,"ns/op",haval256h4-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,90810.773814,2329.501869,"ns/op",haval256h4-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,185293.907924,8140.291554,"ns/op",haval256h4-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,27.541982,1.028461,"ns/op",haval256h5-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,906.083075,39.811356,"ns/op",haval256h5-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,3517.205081,81.721714,"ns/op",haval256h5-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,13857.022669,47.902147,"ns/op",haval256h5-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,56246.091827,2081.363274,"ns/op",haval256h5-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,112502.784172,4417.646988,"ns/op",haval256h5-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,222430.403721,6314.774015,"ns/op",haval256h5-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,16.563934,0.717795,"ns/op",md2-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,321.908327,8.772761,"ns/op",md2-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1285.041808,52.113509,"ns/op",md2-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,4988.376392,190.838860,"ns/op",md2-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,20144.107632,960.414850,"ns/op",md2-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,39517.519394,950.669411,"ns/op",md2-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,80804.734134,4590.145412,"ns/op",md2-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,23.570853,11.361513,"ns/op",md4-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,320.968229,1.515116,"ns/op",md4-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,1255.376417,49.582930,"ns/op",md4-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,4981.881839,157.450531,"ns/op",md4-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,19853.391643,559.399475,"ns/op",md4-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,39523.863608,994.711357,"ns/op",md4-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,78573.968517,102.798750,"ns/op",md4-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,10,16.395676,0.674745,"ns/op",md5-jacksum,32
